5.812079822146748630e-12 0.000000000000000000e+00 2.527041349122408621e-06 0.000000000000000000e+00 8.353920198595735265e-05
0.000000000000000000e+00 0.000000000000000000e+00 2.419140179149148112e-06 0.000000000000000000e+00 7.739894624633197472e-05
1.198475972129108943e-10 0.000000000000000000e+00 2.108058857546874886e-06 0.000000000000000000e+00 6.687769470944746996e-05
0.000000000000000000e+00 5.256705700902765122e-01 1.460100589527491832e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.845274720898922749e-01 0.000000000000000000e+00 2.046272929827412934e-01 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 2.263762681178388395e-06 0.000000000000000000e+00 7.494297319458214680e-05
0.000000000000000000e+00 9.864370067629625594e-02 0.000000000000000000e+00 1.801075595448830557e-01 2.223251742008611753e-01
0.000000000000000000e+00 0.000000000000000000e+00 2.027750478079313223e-06 0.000000000000000000e+00 6.815070261013229588e-05
0.000000000000000000e+00 0.000000000000000000e+00 2.473653980992772228e-06 0.000000000000000000e+00 8.170766489575513472e-05
1.482941645399904951e-10 0.000000000000000000e+00 2.316057213095837810e-06 0.000000000000000000e+00 7.278004626095271466e-05
4.010183584731176714e-11 0.000000000000000000e+00 2.265692975542421053e-06 0.000000000000000000e+00 7.033937917784999889e-05
0.000000000000000000e+00 0.000000000000000000e+00 2.303833504275182643e-06 0.000000000000000000e+00 7.137998370028993502e-05
0.000000000000000000e+00 0.000000000000000000e+00 2.250059527698598573e-06 0.000000000000000000e+00 6.774040946303839811e-05
4.114975936334103041e-12 0.000000000000000000e+00 2.507674089001153729e-06 0.000000000000000000e+00 8.316548889838098818e-05
2.737629062115469192e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.166314528890283420e-01 0.000000000000000000e+00
1.012298634960106108e-01 0.000000000000000000e+00 4.968479867227759139e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.789465175583743767e-02 0.000000000000000000e+00 3.231377455354561001e-01 0.000000000000000000e+00 2.113705399366085647e-01
0.000000000000000000e+00 7.448346204909896996e-03 0.000000000000000000e+00 1.252332607642892559e-01 0.000000000000000000e+00
1.359379363422117369e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.272439780182678976e-02 4.220807186946125555e-01
0.000000000000000000e+00 0.000000000000000000e+00 2.583752418377881007e-06 0.000000000000000000e+00 8.051879493843962265e-05
0.000000000000000000e+00 0.000000000000000000e+00 2.085524912454720248e-06 0.000000000000000000e+00 6.470569166574037295e-05
1.403368760453603190e-02 0.000000000000000000e+00 1.159168131983862732e-01 0.000000000000000000e+00 1.809733371777411393e-01
0.000000000000000000e+00 0.000000000000000000e+00 2.079596849595400494e-06 0.000000000000000000e+00 6.921468509549330746e-05
