0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.098858897592250375e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.724714075837820701e-02
3.225714576863376870e-02 0.000000000000000000e+00 3.401616027423555177e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.152559419987889910e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.120982978225472215e-01 0.000000000000000000e+00
7.525915808303563302e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.789253231318396059e-03
1.336563725661150124e-03 0.000000000000000000e+00 1.662145674068441770e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.409147573172055204e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.220138118270257449e-02
1.721588526047597458e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.118505332442996131e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.188313814228773246e-01
2.703536128847505930e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.402241933273179145e-04
1.178225239242389637e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.230828827112515414e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.928897600134675927e-02
1.497562479281785318e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.151075224354414096e-03 0.000000000000000000e+00 0.000000000000000000e+00 9.725632599410741208e-02 0.000000000000000000e+00
0.000000000000000000e+00 2.257402774821208324e-01 0.000000000000000000e+00 2.774872062573019438e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.985269155349465908e-01 0.000000000000000000e+00 1.040210815727557053e-01 1.247643361126760542e-03
0.000000000000000000e+00 2.602231554478109388e-01 7.366330438244587248e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.090368808866510997e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.879579551660651160e-01 0.000000000000000000e+00
3.197251889632346383e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.217186280115965302e-01 0.000000000000000000e+00 3.081722296515502224e-01 0.000000000000000000e+00 5.208131726840538669e-03
3.699446045354057953e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.146005756498516565e-04
1.331433150899437867e-01 0.000000000000000000e+00 3.029558713809816783e-01 0.000000000000000000e+00 1.429931519392226447e-03
2.793264059491484264e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.691581957477951814e-01 2.109514184841577208e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.543563448109942844e-03
3.473532484056042479e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.650552453270437314e-02
7.667694891503955891e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.200225539592852372e-03
1.057036949956626053e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.430100459416638076e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.072656981707623219e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.130635512205288226e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.444083603019837077e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.167165262709308260e-01
3.746907095011867573e-04 0.000000000000000000e+00 1.184121146178926821e-04 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.860384041478443966e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.047352367671010483e-03
3.600797387958037806e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.178327823516115615e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.408178846538605283e-03
2.821468708813788100e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.436495668144615309e-02
1.650274449565033952e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.229397246596428695e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.612086047205851712e-03
1.598675157365373917e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.048921076603258014e-03
9.791911404024102036e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.583651878244048475e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.381501450890210016e-03
1.204920181269035202e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.765067898374549172e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.765744927742210001e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.792755958174991691e-03
1.557992348500593731e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.491960658476966821e-03
4.681155371554611615e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.910631073832236206e-03
2.161591002458134215e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.225498307121564670e-03
4.747210121645144293e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.950384706464593783e-03
1.462407486634059042e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.492274546437265076e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.469805794758742506e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.001044072634882679e-03
2.163878537735411067e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.397198801062828153e-03
4.760633038405888441e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.527504191799346817e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.258321830031803863e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.093170367519100705e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.371832161543522478e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.000762869227244570e-03
4.511767010524175065e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.759697118940784217e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.307461636897614330e-03
4.926452438999009420e-01 0.000000000000000000e+00 0.000000000000000000e+00 6.533760417970223278e-02 0.000000000000000000e+00
2.814514871191802023e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.946775925225536510e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.092012061660828259e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.200600187035639511e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.825032003965822244e-05
2.300920950637746992e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.823938419127121735e-03
8.848849825649804032e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.375029702335198196e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.163352821038523194e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.728877229319075504e-02
1.375621338947129594e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.250726690919941235e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.576341629902596464e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.755467300076652748e-02
5.026806790888293497e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.182880320941252783e-02
0.000000000000000000e+00 2.775968977772187429e-01 3.769719771678540221e-01 0.000000000000000000e+00 2.070096017322578270e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.043166539961176517e-03
1.266206212192583492e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.737442139330954913e-02
2.380299773020895398e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.731716091352317318e-03
3.490201608181119753e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.028109652505837822e-03
8.640102635656702541e-12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.988087142060055871e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.379900305054366892e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.489167030017369345e-03
3.438075726813025880e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.496692060681977613e-11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
