0.000000000000000000e+00 5.002815937343470243e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.213324236630233810e-01 0.000000000000000000e+00
1.605053412133645996e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.720910345407545117e-02 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.013749919174409819e-01 0.000000000000000000e+00
0.000000000000000000e+00 6.100022864470434902e-02 0.000000000000000000e+00
1.767012315561714356e-02 0.000000000000000000e+00 0.000000000000000000e+00
9.459461674151274646e-02 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.188824941900279319e-02 0.000000000000000000e+00
0.000000000000000000e+00 2.254524364413055051e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.704714979252662597e-04 5.828076375518603108e-02
0.000000000000000000e+00 3.060531987574801466e-02 0.000000000000000000e+00
2.947957424969896434e-02 0.000000000000000000e+00 3.446113591066127940e-02
0.000000000000000000e+00 2.106805733171547221e-02 7.685319420971494127e-03
0.000000000000000000e+00 4.986143870327052353e-04 6.764200405096032834e-03
0.000000000000000000e+00 8.707016140060606924e-02 3.195562932799363848e-02
5.543348601593034528e-04 0.000000000000000000e+00 3.792242350361506222e-03
0.000000000000000000e+00 4.633264500039167150e-02 8.582642293909066578e-02
0.000000000000000000e+00 2.819889971296153999e-02 0.000000000000000000e+00
2.762041803201994647e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.530002545593748403e-02 0.000000000000000000e+00 1.261980557072046698e-02
9.307330647299360757e-03 0.000000000000000000e+00 0.000000000000000000e+00
9.687548456370775884e-02 0.000000000000000000e+00 0.000000000000000000e+00
6.390388342857919457e-02 0.000000000000000000e+00 0.000000000000000000e+00
2.957583545446611228e-02 0.000000000000000000e+00 0.000000000000000000e+00
2.697113130347904980e-02 0.000000000000000000e+00 0.000000000000000000e+00
4.977076681354683160e-03 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.425630849850458903e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.843191671221775657e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.974936692324925219e-02 5.381899335079096298e-03
5.560532857266693371e-03 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.845598496200901925e-02 0.000000000000000000e+00
1.231137296744055226e-02 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.627805213463756812e-02 1.191583010996241296e-02
0.000000000000000000e+00 1.593437348946656618e-02 2.492826090477998861e-03
0.000000000000000000e+00 3.185498658281895462e-02 3.022749783347113486e-02
2.651980502553693067e-02 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.818306147060924527e-02 3.270338379667623446e-02
0.000000000000000000e+00 1.971610340551133156e-02 2.171353394677301776e-02
0.000000000000000000e+00 8.475977587665634028e-02 3.827960092545908827e-02
2.228567280883125834e-02 0.000000000000000000e+00 0.000000000000000000e+00
2.790414899890731118e-02 0.000000000000000000e+00 3.611630371674202922e-02
0.000000000000000000e+00 4.292949889585749579e-03 0.000000000000000000e+00
1.754084969522276202e-02 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.209742909249915788e-02 1.570177110838658074e-02
2.157814964803608619e-03 0.000000000000000000e+00 0.000000000000000000e+00
9.185486870650107216e-03 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.813556001426544842e-02 8.663762966479275282e-03
0.000000000000000000e+00 7.487014776312575157e-03 0.000000000000000000e+00
9.480318014571074980e-03 0.000000000000000000e+00 1.327661042447270644e-02
0.000000000000000000e+00 1.885749787456249618e-02 0.000000000000000000e+00
2.959171022616623875e-02 0.000000000000000000e+00 1.497493926618747445e-02
6.812152335114137532e-04 0.000000000000000000e+00 0.000000000000000000e+00
4.276408923832754339e-02 0.000000000000000000e+00 4.148580040825700782e-02
5.088667543988030506e-02 0.000000000000000000e+00 2.192831300909948294e-02
0.000000000000000000e+00 1.419711581209684437e-02 1.634683864602815354e-02
0.000000000000000000e+00 2.134644271434592983e-02 0.000000000000000000e+00
0.000000000000000000e+00 2.849361208806799536e-02 0.000000000000000000e+00
0.000000000000000000e+00 6.386447240378392495e-03 2.110224367886660152e-02
2.520964983857597926e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.535827099929312680e-03 0.000000000000000000e+00 2.579255697490626456e-02
0.000000000000000000e+00 1.335725278952701323e-02 0.000000000000000000e+00
0.000000000000000000e+00 8.122756828264767609e-03 0.000000000000000000e+00
0.000000000000000000e+00 8.484617727983055635e-03 1.747095108754253071e-02
5.132202475157358890e-02 0.000000000000000000e+00 0.000000000000000000e+00
6.907087657912563960e-02 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.819207972766991727e-02 5.633024290668223882e-02
0.000000000000000000e+00 6.410832104609628240e-03 0.000000000000000000e+00
2.001619271323574339e-03 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.134886921672535937e-03 8.604524121790078570e-03
0.000000000000000000e+00 7.559756685877085970e-03 0.000000000000000000e+00
1.261541175107308566e-02 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.348695042978653572e-02 0.000000000000000000e+00
1.554028094436775941e-02 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.850832847488284430e-02 0.000000000000000000e+00
0.000000000000000000e+00 2.060652972076315245e-02 3.366495689912371754e-03
1.049116794462271601e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.824462871935688150e-03 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.768734004144538852e-02 0.000000000000000000e+00
0.000000000000000000e+00 3.723464122177139613e-03 0.000000000000000000e+00
0.000000000000000000e+00 4.518650353920034696e-02 0.000000000000000000e+00
1.037094868788064964e-02 0.000000000000000000e+00 4.021674207356021498e-03
0.000000000000000000e+00 1.045783661962626510e-02 9.670886369483208634e-04
0.000000000000000000e+00 8.347081030667212811e-03 0.000000000000000000e+00
0.000000000000000000e+00 2.007181183765113092e-02 0.000000000000000000e+00
0.000000000000000000e+00 3.031948135138960807e-03 0.000000000000000000e+00
2.215542044500204769e-02 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.980632858072309044e-03 0.000000000000000000e+00
1.618562720516937602e-03 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.369144458128384298e-03 1.943907244442969482e-03
0.000000000000000000e+00 1.335904382113008854e-02 2.812260465589581232e-02
0.000000000000000000e+00 2.559607882336326426e-02 1.367908997122557757e-02
0.000000000000000000e+00 1.293739000494640440e-02 0.000000000000000000e+00
0.000000000000000000e+00 5.171031883239275012e-02 9.448644961233883255e-03
0.000000000000000000e+00 4.147438683357234333e-03 5.293012297154313373e-02
0.000000000000000000e+00 1.816691161756761597e-02 1.124928293006568630e-01
